,,,5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
管理会社,客先名称,運搬業者,品名,,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土),31(日),合計,,,,
段ボール-持込み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,①段ボール,,
,タチオカ商会,,段ボール・バラ,持込,"2,310",500,400,"3,110","3,290","4,510","5,190","3,570",440,180,"4,260","5,180","6,080","5,190",3890,500,200,"4,310","3,710","3,700","2,670","2,940",670,230,2960,"4,370","4,210","2,510",590,430,230,"82,330",,1.持込み・バラ,,
,青木商店,,段ボール・バラ,持込,710,710,,,,,650,520,,,550,470,"1,960","1,960",,,,"1,040",,,820,,,,"1,540",,,720,,"1,100",,"12,750",,タチオカ商会,,"82,330"
,シブヤ,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,370",,,,"3,370",,青木商店,,"12,750"
,IWD,,段ボール・バラ,持込,"3,600","4,490",,,,,"4,060","4,260","4,160",,"2,620","6,110",,"2,600",,"3,870",,"5,630","3,940",,,,,,,,,,"6,020",,,"51,360",,IWD,,"51,360"
,カナキン,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,270,,440,,カナキン,,440
,浅見運輸倉庫,,段ボール・バラ,持込,,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,,,610,,浅見運輸倉庫,,610
,ダイコー商事,,段ボール・バラ,持込,600,,,,,,430,450,,,,,,,320,,,,,,750,260,,,,450,100,370,430,,,"4,160",,ダイコー商事,,"4,160"
,旭満,,段ボール・バラ,持込,"1,630",,,610,330,370,"1,560","1,490",,,"2,530",420,"2,340",570,"1,590",,,,"2,400",,270,"1,540",,,660,730,"1,270",110,"3,100",,,"23,520",,旭満,,"23,520"
,大伊豆,,段ボール・バラ,持込,,,,,,,,,,,,,,260,,,,,,,,440,,,,,,,,,,700,,対馬商店,,"16,630"
,対馬商店,,段ボール・バラ,持込,,,,420,410,600,"1,100",,,,"1,110",720,"1,020","2,000",410,,,580,,970,"2,240","1,050",,,310,140,"1,000","1,930",620,,,"16,630",,アオイ,,"4,550"
,アオイ,,段ボール・バラ,持込,,,,700,,,,,,,,,990,,,,,,,920,,880,,,,,"1,060",,,,,"4,550",,湘南（上田商店）,,"45,360"
,湘南,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,湘南リユース,,"1,680"
,上田商店,,段ボール・バラ,持込,"1,830","1,670","1,410","1,510","1,580","1,190","1,320","1,640","1,440","1,320","1,550","1,600","1,370","1,220","1,440","1,590","1,290","1,630","1,520","1,470","1,380","1,400","1,550","1,430","1,630","1,600","1,390","1,300","1,310","1,540","1,240","45,360",,中央カンセー,,"2,830"
,湘南リユース,,段ボール・バラ,持込,,,,,,,,,,,190,490,,,,30,,280,,200,,170,,,,260,,60,,,,"1,680",,サンクリーン,,970
,中央カンセー,,段ボール・バラ,持込,700,,,,,,,410,,,,,,,650,,,,,,,500,,,,,,,570,,,"2,830",,神奈中商事,,"27,440"
,サンクリーン,,段ボール・バラ,持込,,,,,220,,,,,,,370,,,,,,,380,,,,,,,,,,,,,970,,関東ダイレクトサービス,,"4,950"
,キョウセイ環境,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,共栄商社,,"11,190"
,三星産業,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,"1,180",,,,,,"1,180",,ティーエスエンバイロ,,"1,260"
,平塚環興,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,厚木市資源再生センター,,"9,090"
,アイダスト,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,アイダスト,,0
,神奈中商事,,段ボール・バラ,持込,"1,200",540,,"1,190",790,"1,080",650,"1,310",520,,"1,050","1,750","1,290","1,030","1,120",540,,"1,220","1,420","1,300","1,220","1,100",510,,"1,100","1,570","1,260","1,020","1,160",500,,"27,440",,クリーンサービス,,"21,610"
,関東ダイレクトサービス,,段ボール・バラ,持込,800,320,,,210,670,,,230,,,,500,,240,270,,,,300,,600,440,,90,,280,,,,,"4,950",,アクト・エア,,0
,アートモータース,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,北湘ヴィークル,,"26,030"
,共栄商社,,段ボール・バラ,持込,,100,,,,,,,80,,,,,,,70,,,,,,,70,,,,,,,100,,420,,セクメット,,"15,310"
,共栄商社（ｺｶｺｰﾗほか）,,段ボール・バラ,持込,,"1,180",950,,,,,,"1,310","1,380",,,,,,"1,290","1,540",,,,,,860,950,,,,,,980,330,"10,770",,清水商店,,"4,830"
,コイデ解体,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,旭商会,,760
,マルフジ,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,未竜運輸,,"1,510"
,ティーエスエンバイロ,,段ボール・バラ,持込,,,,,,,320,,,,,,,290,,,,,,,340,,,,,,,310,,,,"1,260",,そのた,,"16,850"
資源再生,長澤商事,,段ボール・バラ,持込,,,,,,"1,270",,,,,,,"1,520",,,,,,,"1,410",,,,,,,"1,300",,,,,"5,500",,持込み・バラ合計,,"388,020"
資源再生,北藤商店,,段ボール・バラ,持込,,,,,,960,,,,,,,920,,,,,,,950,,,,,,,760,,,,,"3,590",,,,
,ふたば宅建,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,鏡紙業,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,セクメット,,段ボール・バラ,持込,"1,000",100,,100,800,300,280,800,600,,450,"1,000",600,830,800,400,,490,700,300,780,700,100,,640,"1,000",400,640,900,600,,"15,310",,,,
,クリーンサービス,,段ボール・バラ,持込,930,560,,"1,280",620,390,650,880,620,,490,840,"1,010",610,840,640,,550,840,"1,090","1,230",920,720,,"1,260",820,"1,070","1,180",940,630,,"21,610",,,,
,アクト・エア,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,シェーネプリント,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,大橋さん,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,アンビエンテ,,段ボール・バラ,持込,720,,,,820,,,550,,,,,"1,030",,440,,,310,510,,,520,,,,510,,,610,,200,"6,220",,,,
,北湘ヴィークル,,段ボール・バラ,持込,"1,270",460,,820,730,610,"1,920","1,000",600,,570,"1,350",730,"1,430",1430,580,,540,"1,550","1,050","1,060","1,130",730,,570,"1,230","1,120","1,230","1,680",640,,"26,030",,,,
,清水商店,,段ボール・バラ,持込,,,,,,,,380,,,,450,,,630,,,460,480,,610,,,,520,,640,,560,100,,"4,830",,,,
,紙商,,段ボール・バラ,持込,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,40,,,,
,旭商会,,段ボール・バラ,持込,,,,,,,,760,,,,,,,,,,,,,,,,,,,,,,,,760,,,,
,エコキューブ,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,未竜運輸,,段ボール・バラ,持込,,60,,,,,180,160,30,,,200,,50,,,,,190,130,90,,70,,,230,,40,,80,,"1,510",,,,
,中村伸行,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,U-NET,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,不用品買取センター,,段ボール・バラ,持込,170,,,,,,,,180,,,,,70,,,,,,80,,,,,,,140,,,,,640,,,,
,三凌商事,,段ボール・バラ,持込,,,,,,,,1230,,,,,340,,,,,,,580,,,,,,"1,310",,,,,,"3,460",,,,
,相内寿隆,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,真栄,,段ボール・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,730,,,"1,240",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,持込みダンボール合計,,,,"17,470","10,690","2,760","9,740","9,800","11,950","18,920","19,410","10,210","2,880","15,370","20,990","21,700","18,110","13,800","9,780","3,030","17,210","17,640","14,450","13,460","14,150","5,720","2,610","11,280","15,910","16,000","14,790","19,220","6,970","2,000","388,020",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
段ボール-自社回収,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.引取り・バラ,,
,坂田亮作商店,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,"2,250","3,390",,,,,,,,,,,"5,640",,坂田亮作商店,,"5,640"
JSR,デジタルプロセス,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,JSRネット（富士通関連）,,0
JSR,富士通ネットワークS,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,ｸﾘｰﾝｻｰﾋﾞｽ（ﾀｷﾛﾝほか),,"3,170"
JSR,富士通　神奈川支社,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,山櫻,,"4,840"
ｸﾘｰﾝｻｰﾋﾞｽ,タキロンシーアイ,,段ボール・バラ,引取,,,,,,,,,,,,200,,250,,,,,730,,400,,,,,960,,410,,,,"2,950",,コトブキパック,,340
,山櫻,,段ボール・バラ,引取,890,,,,,,60,280,,,280,250,140,140,140,,,410,320,180,280,,,,310,300,420,260,180,,,"4,840",,ニッポンロジ株式会社,,0
,ニッポンロジ株式会社,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,ﾎﾟｼﾞﾃｨﾌﾞ（富士ﾛｼﾞ関連,,"71,650"
,石田製作所,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,DSP（ピアノ運送ほか）,,"26,210"
,丸駒運輸,,段ボール・バラ,引取,,,,,,,20,,,,,,,30,,,,,,,100,,,,,,,150,,,,300,,田丸（エスポットほか）,,"18,080"
,旭運送,,段ボール・バラ,引取,,,,,,,10,,,,,,,10,,,,,,,10,,,,,,,10,,,,40,,アークル,,"3,890"
,サンライズ,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,アート引越センター,,"2,600"
,ロジスティクス・ネットワーク,,段ボール・バラ,引取,,,,,,,20,,,,,,,40,,,,,,,50,,,,,,,40,,,,150,,アオイ（富士電線）,,660
,サンインテルネット,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,ナカダイ（東京冷機ほか）,,480
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック長沼,,段ボール・バラ,引取,300,,,,,,,,,,40,10,,,160,,,,,40,,60,,,,10,150,,110,,,880,,丸紅（不二家）,,"5,850"
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック横浜町田,,段ボール・バラ,引取,560,,,300,,200,,300,,,700,,450,,510,,,610,,320,,300,,,640,,510,,100,,,"5,500",,高山常温一括センター,,"40,540"
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック金田,,段ボール・バラ,引取,"1,090",,,,620,110,270,710,,,520,570,410,350,800,,,450,250,530,200,500,,,550,240,380,320,530,,,"9,400",,大本紙料（クリエイトほか）,,"27,590"
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック東名厚木,,段ボール・バラ,引取,950,,,,,280,,630,,,280,,340,,"1,010",,,590,,620,,820,,,480,,540,,820,,,"7,360",,共栄商社（ストリックスほか）,,"4,970"
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック三田第2ﾛｼﾞｽﾃｨｯｸ,,段ボール・バラ,引取,,,,,360,,,20,,,200,400,750,10,200,,,"1,000",380,850,530,500,,,980,300,120,250,740,,,"7,590",,そのた,,"27,110"
ﾎﾟｼﾞﾃｨﾌﾞ,ﾁｸﾌﾞﾊﾟｯｹｰｼﾞ上溝,,段ボール・バラ,引取,580,,,,,,370,130,,,"1,130","2,230","2,280","1,590","1,280",,,"2,400",900,"1,380",560,"2,150",,,"2,250","1,530","1,990","1,380","1,790",,,"25,920",,引取り・バラ合計,,"243,620"
ﾎﾟｼﾞﾃｨﾌﾞ,ﾁｸﾌﾞﾊﾟｯｹｰｼﾞ上溝,,臭い付・バラ,引取,40,,,,,,100,240,,,,,700,80,,,,,80,40,30,120,,,180,80,30,240,,,,"1,960",,,,
ﾎﾟｼﾞﾃｨﾌﾞ,ﾁｸﾌﾞﾊﾟｯｹｰｼﾞ上依知,,段ボール・バラ,引取,,,,,,,,,,,,250,,,,,,,60,,,,,,,60,,,,,,370,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,ﾁｸﾌﾞﾊﾟｯｹｰｼﾞ上依知,,臭い付・バラ,引取,,,,,,,,,,,,300,,,,,,,50,,,,,,,80,,,,,,430,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,三井倉庫ロジスティクス,,段ボール・バラ,引取,,790,,,550,,850,,850,,,620,,"1,090",,"1,310",,,950,,"1,140",,"1,060",,,720,,980,,"1,330",,"12,240",,,,
ﾎﾟｼﾞﾃｨﾌﾞ,シャープジャスダロジスティクス,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,ハートロジスティクス,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,広陽,,段ボール・バラ,引取,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,100,,,,
DSP,本間ゴルフ,,段ボール・バラ,引取,,,,20,,,,,,,30,,,,,,,10,,,,,,,10,,,,,,,70,,,,
DSP,ユニマットレンタル藤沢,,段ボール・バラ,引取,,,,,,,,,,,50,,,,,,,,,,,,,,10,,,,,,,60,,,,
DSP,カンナミアクア,,段ボール・バラ,引取,,,,,,,,,,,50,,,,,,,10,,,,,,,10,,,,,,,70,,,,
DSP,ユニマットレンタル厚木,,段ボール・バラ,引取,10,,,,,,,10,,,,,,,40,,,20,,,,100,,,,,,,20,,,200,,,,
DSP,ユニマットライフ厚木,,段ボール・バラ,引取,180,,,,,,,140,,,50,,100,,100,,,50,,100,,90,,,100,,220,,300,,,"1,430",,,,
DSP,ピアノ運送厚木共配,,段ボール・バラ,引取,730,,,,,,,250,,,,,,,80,,,,,,,240,,,,,,,410,,,"1,710",,,,
DSP,クリナップ南関東,,段ボール・バラ,引取,10,,,,,,,20,,,,50,,,120,,,,30,,,50,,,,30,,,80,,,390,,,,
DSP,有隣堂,,段ボール・バラ,引取,60,,,,,,,60,,,,80,,,50,,,,60,,,70,,,,40,,,60,,,480,,,,
DSP,東京スチールセンター,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,320,,,,
DSP,小山,,段ボール・バラ,引取,30,,,,,,,50,,,50,,180,,30,,,50,,30,,40,,,20,,30,,30,,,540,,,,
DSP,西多摩運送(株),,段ボール・バラ,引取,,300,,,,,,,200,,,,,,,130,,,,,,,200,,,,,,,160,,990,,,,
DSP,ブリヂストン横浜工場,,段ボール・バラ,引取,,,,,,,120,,,,,260,,460,,,,,360,,160,,,,,230,,130,,,,"1,720",,,,
DSP,鴻池運輸㈱,,段ボール・バラ,引取,,,,,,,850,,,,,,,"2,210",,,,,,,"1,860",,,,,,,"2,110",,,,"7,030",,,,
DSP,小田原市立病院,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,エディスタ,,段ボール・バラ,引取,,,,,,,30,,,,70,,,150,,,,50,,,160,,,,50,,,190,,,,700,,,,
DSP,小山(株)戸塚事業所,,段ボール・バラ,引取,,,,,,,,,,,,200,,,,,,,150,,,,,,,70,,,,,,420,,,,
DSP,陸上自衛隊久里浜駐屯地,,段ボール・バラ,引取,,,,,,,,,,,,,490,,,,,,,,,,,,,,700,,,,,"1,190",,,,
DSP,ダブサーフィングウェットスーツ,,段ボール・バラ,引取,,,,,,,,,,,,20,,,,,,,20,,,,,,,20,,,,,,60,,,,
DSP,武部鉄工所,,段ボール・バラ,引取,,,,,,,,180,,,,60,,,110,,,,50,,,50,,,,70,,,70,,,590,,,,
DSP,リバークレイン,,段ボール・バラ,引取,100,,,,,,660,350,,,480,280,440,400,200,,,450,250,320,220,380,,,600,100,330,240,280,,,"6,080",,,,
DSP,相模原・多摩PF,,段ボール・バラ,引取,,,,,,,20,,,,,,,10,,,,,,,20,,,,,,,20,,,,70,,,,
DSP,E.F.C,,段ボール・バラ,引取,,,,,,30,,,,,,,,,,,,,,10,,,,,,,,,,,,40,,,,
DSP,マルナカ,,段ボール・バラ,引取,,,,,,,,,,,,30,,,,,,,50,,,,,,,20,,,,,,100,,,,
DSP,英海商事,,段ボール・バラ,引取,,,,,300,,50,,,,,120,,50,,,,,90,,40,,,,,200,,200,,,,"1,050",,,,
DSP,関東セイワ,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,リライズ,,段ボール・バラ,引取,,,,,,,100,,,,,,,,,,,210,,,,,,,200,,,,,,,510,,,,
DSP,ケイブランド,,段ボール・バラ,引取,30,,,,,,,50,,,,,,,90,,,,,,,40,,,,,,,20,,,230,,,,
DSP,厚木ミクロ,,段ボール・バラ,引取,,,,,,,,,,,20,,,,,,,20,,,,,,,20,,,,,,,60,,,,
田丸,ESPOT バックヤード,,段ボール・バラ,引取,580,,,,,,200,400,,,260,490,570,550,560,,,260,590,460,480,600,,,770,530,580,420,570,,,"8,870",,,,
アオイ,富士電線,,段ボール・バラ,引取,190,,,,,,,20,,,,,,,230,,,,,,,50,,,,,,,170,,,660,,,,
,アークル,,段ボール・バラ,引取,200,180,,,260,,240,100,160,,,160,200,200,150,160,,,190,170,220,220,200,,,180,160,180,180,180,,"3,890",,,,
ｻﾃｨｽﾌｧｸﾄﾘ,早稲田アカデミー,,段ボール・バラ,引取,,,,,,,,,,,,10,,,,,,,10,,,,,,,10,,,,,,30,,,,
ｻﾃｨｽﾌｧｸﾄﾘ,ＬＩＸＩＬ厚木,,段ボール・バラ,引取,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,10,,,,
,セフティ,,段ボール・バラ,引取,,,,,,,,,,,20,,,,,,,,,,,,,,10,,,,,,,30,,,,
ﾋﾞｰﾄﾚｰﾃﾞｨﾝｸﾞ,ビギ,,段ボール・バラ,引取,290,,,,,,130,200,,,80,70,10,40,40,,,100,30,400,100,50,,,100,90,20,30,,,,"1,780",,,,
,カスタム電子,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
大久保,ドラッグセイムス本町田店,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ナカダイ,東京冷機工業(株)湘南営業所,,段ボール・バラ,引取,,,,,,,,,,,70,,,,,,,10,,,,,,,30,,,,,,,110,,,,
ナカダイ,東京冷機工業(株)相模営業所,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ナカダイ,東京冷機工業(株)神奈川SS,,段ボール・バラ,引取,,,,,,,,,,,60,,,,,,,20,,,,,,,20,,,,,,,100,,,,
ナカダイ,東京冷機工業(株)厚木,,段ボール・バラ,引取,,,,,,,,,,,,150,,,,,,,,,,,,,,120,,,,,,270,,,,
,コトブキパック,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,130,,,,,,120,90,,,,,,340,,,,
,イシダ製作所,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,関包スチール,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,80,,,,
,宇都宮螺子株式会社,,段ボール・バラ,引取,,,,,,,,,,,,,,120,,,,,,,40,,,,,,,,,,,160,,,,
ｸﾘｰﾝｻｰﾋﾞｽ,オートバックス伊勢原店,,段ボール・バラ,引取,,50,,,,,,,70,,,,,,,30,,,,,,,30,,,,,,,40,,220,,,,
ｸﾘｰﾝｻｰﾋﾞｽ,サードウェーブ,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ﾃｨｰｴｽｴﾝﾊﾞｲﾛ,オートバックス座間店,,段ボール・バラ,引取,,,,,,100,,,,,,,100,,,,,,,60,,,,,,,90,,,,,350,,,,
ﾃｨｰｴｽｴﾝﾊﾞｲﾛ,上州屋座間,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,ジャクソンラボラトリ―ジャパン,,段ボール・バラ,引取,730,,,,,,,,,,,,,,750,,,,,,,,,,,,,,"1,020",,,"2,500",,,,
,山崎歯車,,段ボール・バラ,引取,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,150,,,,
,マルイチ,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,タキゲン製造,,段ボール・バラ,引取,70,,,,,,,30,,,20,,,,50,,,20,,50,,30,,,20,,30,,50,,,370,,,,
,東日本協同パレット,,段ボール・バラ,引取,20,,,,,,,10,,,,,40,,30,,,,,,,40,,,,,,,20,,,160,,,,
,鍛代商事,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
熊谷組,DPL厚木森の里,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ﾀﾞｲｺｰ商事,一全,,段ボール・バラ,引取,,40,,,270,,180,80,120,,120,100,30,180,80,190,,280,100,120,250,70,100,,150,,200,260,250,200,,"3,370",,,,
,裕源,,段ボール・バラ,引取,,,,,,,,,,,,,170,,,,,,,150,,,,,,,70,,,,,390,,,,
,ハマキョウレックス,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
カナキン,ヴァレオカペックジャパン,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,フライスター物流株式会社,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,(株)大本組,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,小林運送店平塚営業所,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
セイミツ,セイミツ平塚工場,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,東京ロジファクトリー,,段ボール・バラ,引取,,450,,,480,,250,,350,,,400,,230,,300,,,290,,280,,380,,,150,,250,,190,,"4,000",,,,
,ユアサ・フナショク,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
タチオカ,神奈川ハマタイヤ,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
カナキン,湘南リンテック加工（株）,,段ボール・バラ,引取,,,,,,,310,,,,,180,,,300,,,,,310,,,,,180,,,330,,,,"1,610",,,,
,上神谷運送,,段ボール・バラ,引取,10,,,,,,,30,,,,,,,40,,,,,,,10,,,,,,,10,,,100,,,,
,東方トレーディング,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
丸紅,不二家平塚工場,,段ボール・バラ,引取,,,,,,,390,260,,,370,320,380,500,310,,,360,400,240,270,370,,,500,270,250,480,180,,,"5,850",,,,
,高山 常温一括藤沢センター,,段ボール・バラ,引取,"1,440","1,730",,"1,520","1,560","1,500","1,720",1640,"1,370",,"1,740","1,780","1,600","1,510","1,380","1,440",,"1,400","1,810","1,860","1,370","1,350","1,590",,1510,"1,700","1,520","1,490","1,420","1,590",,"40,540",,,,
,高山東名支店大和センター,,段ボール・バラ,引取,60,,,200,,80,,60,,,90,,60,,70,,,30,,50,,40,,,50,,40,,60,,,890,,,,
大本紙料,ウエルシア相模田名店,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
大本紙料,ウエルシア平塚中原,,段ボール・バラ,引取,120,,,130,,140,,50,,,80,,50,,50,,,140,,80,,100,,,110,,80,,100,,,"1,230",,,,
大本紙料,クリエイトＳＤ平塚中原,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
大本紙料,クリエイトＳＤ平塚長持,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
大本紙料,クリエイトＳＤ相模原当麻,,段ボール・バラ,引取,80,80,,80,30,50,100,160,40,,100,50,70,80,120,30,,110,60,50,50,100,80,,100,40,60,30,50,40,,"1,840",,,,
大本紙料,SBSフレック厚木,,段ボール・バラ,引取,810,860,,"1,130",950,850,810,20,970,,910,820,940,930,800,"1,700",,840,"1,170",950,920,910,890,,920,630,950,"1,320",950,890,,"23,840",,,,
大本紙料,大創産業　神奈川ＲＤＣ,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
大本紙料,資さんうどん倉見,,段ボール・バラ,引取,60,40,,70,,70,,30,20,,70,,30,,30,20,,30,,30,,40,20,,30,,30,,40,20,,680,,,,
共栄商社,ストリックスコンサルティング,,段ボール・バラ,引取,220,120,,250,150,10,50,30,150,,130,100,50,400,320,200,,160,120,130,530,120,180,,200,100,200,280,170,600,,"4,970",,,,
エス・ケイ・ディ,緑ヶ丘団地新築工事,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
大和ハウス,大和ハウス工業・伊勢原,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
大和ハウス,大和ハウス工業・綾瀬,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,横浜DeNAﾍﾞｲｽﾀｰｽﾞ,,段ボール・バラ,引取,,,,,,,,,,,,,40,,,,,,,150,,,,,,,80,,,,,270,,,,
,小泉機器,,段ボール・バラ,引取,40,,,,,,,10,,,,,,,40,,,,,,,50,,,,,,,30,,,170,,,,
,江南合成,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,サンエー商会,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,大貴,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,厚木市環境センター,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,江栄,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,ｱｸﾃｨｵEG横浜営業所,,段ボール・バラ,引取,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,30,,,,
,湘南寝台社,,段ボール・バラ,引取,,,,,,340,,,,,,,,,,200,,,,50,,,,,,,,,40,,,630,,,,
神奈中商事,伊藤ビル,,段ボール・バラ,引取,20,,,,,,,20,,,,30,,,50,,,,40,,,50,,,,20,,,60,,,290,,,,
